State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,17000,19000,19000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,1500,3400,3400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,8000,8500,8500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Apple,American,Local,29/07/2025,14000,22000,22000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1600,2200,2200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,3800,4500,4500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6600,7200,7200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,3800,4800,4800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2800,3200,3200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,8000,8500,8500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6000,6600,6600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,29/07/2025,15000,17500,17500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,29/07/2025,8000,8600,8600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,5500,5800,5800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4000,4300,4300
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Orange,Darjeeling,Local,29/07/2025,10000,11000,11000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,2000,2200,2200
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4000,4600,4600
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6600,7200,7200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,3400,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3400,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,29/07/2025,10000,11000,11000
"Tamil Nadu",Coimbatore,Udumalpet,Amaranthus,Amaranthus,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,Udumalpet,Banana,Besrai,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,Udumalpet,"Banana - Green","Banana - Green",Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,Udumalpet,"Bottle gourd","Bottle Gourd",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,Udumalpet,Cauliflower,Ranchi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,Udumalpet,Chikoos(Sapota),Sapota,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Coimbatore,Udumalpet,"Cluster beans","Cluster Beans",Local,29/07/2025,3800,4200,4200
"Tamil Nadu",Coimbatore,Udumalpet,Coconut,Coconut,Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Coimbatore,Udumalpet,Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,3200,3600,3600
"Tamil Nadu",Coimbatore,Udumalpet,Guava,"Guava Alahabad",Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,Udumalpet,Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2000,2400,2400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3200,3400,3400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Capsicum,Capsicum,Local,29/07/2025,9200,9600,9600
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6400,6600,6600
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Garlic,Average,Local,29/07/2025,13000,13400,13400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Green Peas","Green Peas",Local,29/07/2025,17000,17400,17400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,29/07/2025,5200,5500,5500
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4500,4800,4800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,800,1000,1000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,29/07/2025,14800,15200,15200
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2200,2500,2500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,0,5600,5600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,2000,2200,2200
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,29/07/2025,6800,7000,7000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1600,1800,1800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,7500,8000,8000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Capsicum,Capsicum,Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,3300,3500,3500
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,3200,3400,3400
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3200,3400,3400
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,4800,5000,5000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,7800,8000,8000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3000,3200,3200
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2400,2800,2800
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,1600,2000,2000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,1800,2000,2000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,4600,5000,5000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,1800,2000,2000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,4600,5000,5000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,5600,6000,6000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,4400,4600,4600
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,3400,3600,3600
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2000,2200,2200
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2400,2800,2800
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3400,3800,3800
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,4400,5000,5000
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,5800,6200,6200
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2400,2800,2800
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Jamun(Narale Hannu)",Jamun,Local,29/07/2025,8000,8000,8000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,2000,2000,2000
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,2800,3200,3200
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2800,3500,3500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6500,7500,7500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2800,3500,3500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7500,8000,8000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Capsicum,Capsicum,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6000,8000,8000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,29/07/2025,10000,12000,12000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1400,1600,1600
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Banana,Besrai,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )","Betal Leaves",Mysore,Local,29/07/2025,20000,22000,22000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,4800,5000,5000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Capsicum,Capsicum,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Grapes,Annabesahai,Local,29/07/2025,12000,13000,13000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )","Green Peas","Green Peas",Local,29/07/2025,15000,20000,20000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,29/07/2025,20000,22000,22000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,1800,2200,2200
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,4000,4800,4800
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1400,1600,1600
